# Childhood (QC010) stub-miss census - MEASURED, not estimated
# Source: f2native_core_tests test_childhood_stub_census (Phase 0 of
# docs/CHILDHOOD_RECREATION_HANDOFF.md). Boot: boot_game_scripts + load_quest_scripts
# + start_new_game(male), then 600 frames of QuestManager.Update() +
# ScriptSystems::tick(1/60) (Quest->General->AI). Counts are the POST-BOOT delta, so
# setup-only natives are excluded.
# World: no scene loaded (set FABLE2NATIVE_CENSUS_SCENE to a cooked .f2scene)
# Gameflow:Init branch (the game's OWN print, gameflow.txt:2251/2289): ACTIVE
#   ACTIVE = the real new-game setup ran (WeaponNames, breadcrumbs, quest checkers).
#   INACTIVE = the debug/sandbox branch ran instead and the childhood dies frame 0.
# CAVEAT: with NO scene loaded, beats gated on world state (triggers, entity searches,
# streaming) park immediately - such a run is a LOWER BOUND on the quest's native
# surface, weighted toward the opening beats.
#
# calls  native
0 QO920_DemonDoorWestcliffPreCave :WaitFor pred@?:34
0 QO920_DemonDoorWestcliffPreCave :WaitFor RETURNED
0 QO925_DemonDoorBrightwood_2 :WaitFor pred@?:41
0 QO925_DemonDoorBrightwood_2 :WaitFor RETURNED
0 QO930_DemonDoorBowerLake :WaitFor pred@?:35
0 QO930_DemonDoorBowerLake :WaitFor RETURNED
0 QO940_DemonDoorBrightwood :WaitFor pred@?:64
0 QO940_DemonDoorBrightwood :WaitFor RETURNED
0 QO950_DemonDoorHobbesCave :WaitFor pred@?:34
0 QO950_DemonDoorHobbesCave :WaitFor RETURNED
0 QO990_DemonDoorBloodstone :WaitFor pred@?:41
0 QO990_DemonDoorBloodstone :WaitFor RETURNED
0 QC050_Wanted :WaitFor pred@?:97
0 QO060_Gargoyles :WaitFor pred@?:133
1 QO900_DemonDoorDunecrest :WaitFor pred@?:94
1 QO900_DemonDoorDunecrest :WaitFor RETURNED
1 QO920_DemonDoorWestcliffPreCave :WaitFor pred@?:34
1 QO920_DemonDoorWestcliffPreCave :WaitFor RETURNED
1 QO925_DemonDoorBrightwood_2 :WaitFor pred@?:41
1 QO925_DemonDoorBrightwood_2 :WaitFor RETURNED
1 QO930_DemonDoorBowerLake :WaitFor pred@?:35
1 QO930_DemonDoorBowerLake :WaitFor RETURNED
1 QO940_DemonDoorBrightwood :WaitFor pred@?:64
1 QO940_DemonDoorBrightwood :WaitFor RETURNED
1 QO950_DemonDoorHobbesCave :WaitFor pred@?:34
1 QO950_DemonDoorHobbesCave :WaitFor RETURNED
1 QO990_DemonDoorBloodstone :WaitFor pred@?:41
1 QO990_DemonDoorBloodstone :WaitFor RETURNED
